security_code,issuer_name,security_id,security_name,status,group,face_value,isin,sub_industry,market_cap(in cr)
531125,Bluegold Maritech (international) L,BLUMARI,BLUEGOLD MARITECH (INTERNATIONAL) LTD.,Delisted,Z,10,NA,,
531128,Indusmin Foods Ltd.,INDFO,INDUSMIN FOODS LTD.,Delisted,Z,10,INE485E01017,,
531131,Mascon Global Ltd,MASCONGLO,MASCON GLOBAL LTD.,Delisted,XT,10,INE896A01013,,35.72
531132,Containerway International Ltd.,CONTAIN,CONTAINERWAY INTERNATIONAL LTD.,Delisted,Z,10,NA,,
531133,Asiatic Food (Exports) Ltd.,ASIFE,ASIATIC FOOD (EXPORTS) LTD.,Delisted,Z,10,INE764C01019,,
531134,Le Waterina Resorts & Hotels Limited,LEWATERIN,Le Waterina Resorts & Hotels Limited,Delisted,Z,1,INE252K01026,,3.6
531135,Pittsburgh Iron and Steels Limited,PITTSIRON,PITTSBURGH IRON & STEELS LTD.,Delisted,XD,10,INE765E01012,,4.26
531136,Sparkling (India) Finshares Ltd,SPARKSH,SPARKLING (INDIA) FINSHARES LTD.,Delisted,Z,10,NA,,
531138,Coromandel Granite Co. Ltd.,COGRANI,COROMANDEL GRANITE CO.LTD.,Delisted,Z,10,NA,,
531139,Ranakpurji Exports & Industries Ltd,ZRNKEXPO,ZRNKEXPO,Delisted,Z,10,NA,,
531141,Sri Jayalakshmi Spinning Mills ltd.,SRJTC,SRI JAYALAKSHMI SPINNING MILLS LTD.,Delisted,X,10,INE355D01014,,2.98
531142,Chirau Finance Investment and Leasi,CHIRAUF,CHIRAU FINANCE INVESTMENT AND LEASING LTD.,Delisted,Z,10,NA,,
531143,Esenes Forgings Ltd.,ESENESF,ESENES FORGINGS LTD.,Delisted,Z,10,NA,,
531149,Shree Rang Mark Travels Limited,SRANGMARK,SHREE RANG MARK TRAVELS LTD.,Delisted,Z,5,INE765K01027,,7.23
531150,Asia Corp Securities Ltd.,ASCORPS,ASIA CORP SECURITIES LTD.,Delisted,Z,10,NA,,
531151,Lympha Laboratories Ltd..,LYMPHALDM,LYMPHA LABORATORIES LTD.,Delisted,Z,10,NA,,
531152,Stiles India Limited,STILESI,STILES INDIA LTD.,Delisted,P,10,NA,,
531154,BPL Ltd.,BPLIMTD,BPLIMTD,N,Z,10,NA,,
531159,JMP Castings Ltd.,JMPCAST,JMP CASTINGS LTD.,Delisted,P,10,NA,,
531165,Kalinga Cement ltd.,KALINGA,KALINGA CEMENT LTD.,Delisted,Z,10,NA,,
531166,MFL Stock Broking Ltd.,MFLSTBR,MFL STOCK BROKING LTD.,Delisted,Z,10,NA,,
531167,Orient Information Technology Ltd.,ORIENTINFO,ORIENT INFORMATION TECHNOLOGY LTD.,Delisted,B,10,INE067B01019,,0
531170,Trezer Oil Agro Tech Ltd.,TREZERO,TREZER OIL AGRO TECH LTD.,Delisted,Z,10,NA,,
531174,SRPL Ltd.,SRPLLTD,SRPL LTD.,Delisted,Z,10,NA,,
531180,Apple Amusement Industries Ltd.,APAMUSE,APPLE AMUSEMENT INDUSTRIES LTD.,Delisted,Z,10,INE212D01017,,7.2
531181,Alfa Export Technologies (India) Lt,ALFAEXPDM,ALFA EXPORT TECHNOLOGIES (INDIA) LT,Delisted,Z,10,NA,,
531183,Mangal Knits Ltd.,MANKNIT,MANGAL KNITS LTD.,Delisted,Z,10,NA,,
531184,SSK Fiscal Services Ltd.,SSKFISC,SSK FISCAL SERVICES LTD.,Delisted,Z,10,NA,,
531185,Chicago Software Industries Ltd,CHISO,CHICAGO SOFTWARE INDUSTRIES LTD.,Delisted,Z,10,INE101B01016,,5
531186,Swet -Chem Antibiotics Ltd.,SWETCHM,SWET-CHEM ANTIBIOTICS LTD.,Delisted,Z,10,NA,,
531187,Clarity Financial Services Ltd.,CLAFS,CLARITY FINANCIAL SERVICES LTD.,Delisted,Z,10,INE508C01010,,
531188,Gujarat Bulk Packs ltd,GUJBP,GUJARAT BULK PACKS LTD.,Delisted,XD,10,INE709C01014,,
531193,Rajhans Foods Ltd.,RAJHANS-B,RAJHANS FOODS LTD.,Delisted,Z,10,NA,,
531194,Brahmaputra Infraproject Limited,BRAHMAINF,BRAHMAPUTRA INFRAPROJECT LTD.,Delisted,B,10,INE968C01016,,35.99
531195,Vedvyas Cement Ltd.,VEDVYAS,VEDVYAS CEMENT LTD.,Delisted,Z,10,NA,,
531197,Goodearth Financial Services Ltd.,GOEAFIN,GOODEARTH FINANCIAL SERVICES LTD.,Delisted,Z,10,NA,,
531202,Ambe Hotels And Resorts Ltd.,AMBEHOT,AMBE HOTELS AND RESORTS LTD.,Delisted,Z,10,NA,,
531204,Rizvi Exports Ltd.,RIZVIEX,RIZVI EXPORTS LTD.,Delisted,Z,10,NA,,
531208,Primus Chemicals Ltd.,PRIMUSC,PRIMUS CHEMICALS LTD.,Delisted,Z,10,NA,,
531214,Kanohar Electricals Ltd.,KANELEC,KANOHAR ELECTRICALS LTD.,Delisted,Z,10,NA,,
531217,Western India Shipyard Ltd.,WESTE,WESTERN INDIA SHIPYARD LTD.,Delisted,Z,2,INE382C01028,,25.93
531218,Rishab Financial Services Ltd,RISHABFIN,RISHAB FINANCIAL SERVICES LTD.,Delisted,Z,10,INE346D01013,,1.52
531220,Hics Cements Ltd.,HICSCEM,HICS CEMENTS LTD.,Delisted,Z,10,NA,,
531222,Vibrant Investment & Properties Ltd,VIBINVEDM,VIBRANT INVESTMENT & PROPERTIES LTD.,Delisted,Z,10,NA,,
531224,Computech International Ltd.,COMPUTECH,COMPUTECH INTERNATIONAL LTD.,Delisted,B,5,INE751A01028,,4.12
531226,Doon Valley Rice Ltd.,DOONVAL,DOON VALLEY RICE LTD.,Delisted,Z,10,NA,,1.08
531229,SBI Magnum Bond Fund 1994,ZSBIMAGB,SBI MAGNUM BOND FUND 1994,Delisted,Z,10,NA,,
531231,Siddhi Vinayak Dairy & Food Product,SIDVINF,SIDDHI VINAYAK DAIRY & FOOD PRODUCTS LTD.,Delisted,Z,10,NA,,
531232,Jindal Drugs Ltd.,JINDRUG,JINDRUG,Delisted,Z,10,NA,,
531236,Mewar Polytex Ltd.,MEWARPOL,MEWAR POLYTEX LTD.,Delisted,XT,10,INE404E01018,,22.93
531238,Betalact Laboratories Ltd.,BETALAB,BETALACT LABORATORIES LTD.,Delisted,Z,10,NA,,
531243,Gummadi Industries ltd.,GUMINDL,GUMMADI INDUSTRIES LTD.,Delisted,P,10,NA,,
531244,Koratla Leasefin India Ltd.,KORATLS,KORATLA LEASEFIN INDIA LTD.,Delisted,Z,10,NA,,
531245,Janzen Castmetals Ltd.,JANZNMT,JANZEN CASTMETALS LTD.,Delisted,Z,10,NA,,
531248,Asian Electronics Ltd.,ZASELECT,ZASELECT,Delisted,Z,10,NA,,
531249,Well Pack Papers & Containers Ltd.,WLPACKP,WELL PACK PAPERS & CONTAINERS LTD.,Delisted,XT,1,INE063H01031,,4.33
531250,RNB Industries Limited,RNBIND,RNB INDUSTRIES LTD.,Delisted,Z,10,INE307H01016,,5.33
531251,Pebble Investment And Finance ltd.,PEBBLEI,PEBBLE INVESTMENT AND FINANCE LTD.,Delisted,Z,10,NA,,
531256,Praveen Properties Ltd.,PRAVEEN,PRAVEEN PROPERTIES LTD.,Delisted,P,10,NA,,3.42
531258,Kpr Teleproducts Ltd.,KPRTLPR,KPR TELEPRODUCTS LTD.,Delisted,Z,10,NA,,
531261,Concurrent (India) Infrastructure Limited,CONCURINF,CONCURRENT (INDIA) INFRASTRUCTURE LTD.,Delisted,XT,10,INE012B01015,,4.87
531263,Anasuya Spinners Ltd.,ANSUSPNDM,ANASUYA SPINNERS LTD.,Delisted,Z,10,NA,,
531264,Pioneer Cashew Industries Ltd.,PIOCASH,PIONEER CASHEW INDUSTRIES LTD.,Delisted,Z,10,NA,,
531267,Indo Vanillon Chemicals Ltd.,INDVANI,INDO VANILLON CHEMICALS LTD.,Delisted,P,10,NA,,
531269,KLG Systel ltd.,KLGSYSTEL,KLG SYSTEL LTD.,Delisted,T,10,INE799A01019,,4.91
531276,Bombay Swadeshi Store Ltd.,BOMSS,BOMBAY SWADESHI STORES LTD.,Delisted,XT,2,INE595B01027,,62.54
531277,Realtime Finlease ltd.,RETIFNL,REALTIME FINLEASE LTD.,Delisted,P,10,NA,,
531284,Hitesh Textile Mills ltd.,HITESTX,HITESH TEXTILE MILLS LTD.,Delisted,P,10,NA,,
531285,Asian Lakto Industries Ltd.,ASLAKTO,ASIAN LAKTO INDUSTRIES LTD.,Delisted,Z,10,NA,,
531290,Shreeji Dyechem Ltd.,SHDYECH,SHREEJI DYE-CHEM LTD.,Delisted,P,10,NA,,
531291,Reacto Papers India ltd.,REACTOP,REACTO PAPERS INDIA LTD.,Delisted,Z,10,NA,,
531292,Nalin Chemicals Ltd.,NALINCH,NALIN CHEMICALS LTD.,Delisted,Z,10,NA,,
531293,Pramada Finvest Ltd.,PRAMFIN,PRAMADA FINVEST LTD.,Delisted,P,10,INE475F01015,,25.08
531294,VSM Finance & Exports Ltd.,VSMFNEX,VSM FINANCE & EXPORTS LTD.,Delisted,Z,10,NA,,
531295,Sunlake Resorts and Hotels Ltd.,SUNLAKE,SUNLAKE RESORTS & HOTELS LTD.,Delisted,ZP,10,INE847L01013,,0.46
531296,Maxworth Orchards International Ltd,MXORCHADM,MAXWORTH ORCHARDS INTERNATIONAL LTD.,Delisted,Z,10,NA,,
531298,Kinjal Metals Ltd.,KINJAMT,KINJAL METALS LTD.,Delisted,Z,10,NA,,
531299,Century Laminating Co. Ltd.,CENLC,CENTURY LAMINATING CO.LTD.,Delisted,B,10,INE662B01017,,18.01
531303,Rich Stones (india) Ltd.,RICHSTODM,RICH STONES (INDIA) LTD.,Delisted,Z,10,NA,,
531305,Global Exhibitions ltd.,GLOBALX,GLOBAL EXHIBITIONS LTD.,Delisted,Z,10,NA,,
531311,Rahil Investment & Finance Ltd.,RAHILIN,RAHIL INVESTMENT & FINANCE LTD.,Delisted,P,10,NA,,
531312,Sanraa Media Limited,SANRAA,SANRAA MEDIA LTD.,Delisted,XT,1,INE889C01022,,7.18
531313,Sparkle Foods Ltd.,SPARKFD,SPARKLE FOODS LTD.,Delisted,P,10,NA,,
531315,Ichalkaranji Soya Ltd.,ICHALSO,ICHALKARANJI SOYA LTD.,Delisted,Z,10,NA,,
531316,Sandur Laminates ltd.,SANDURL,SANDUR LAMINATES LTD.,Delisted,P,10,NA,,
531317,German Gardens Ltd.,GERMANGA,GERMAN GARDENS LTD.,Delisted,B,10,INE218D01014,,
531318,Transcon Research And Infotech Ltd.,TRANSCON,TRANSCON RESEARCH & INFOTECH LTD.,Delisted,XT,10,INE273C01011,,0.68
531321,Amex Carbonates & Chemicals Ltd.,AMEXCHE,AMEX CARBONATES & CHEMICALS LTD.,Delisted,Z,10,NA,,
531325,Vini Metaspin Steels Ltd.,VINIMETDM,VINI METASPIN STEELS LTD.,Delisted,Z,10,NA,,
531326,M.P.Telelinks Ltd.,MPTELE,M.P.TELELINKS LTD.,Delisted,XD,10,INE003C01012,,4.67
531329,Cosmos Apparels Ltd.,COSAPAR,COSMOS APPARELS LTD.,Delisted,Z,10,NA,,
531331,Time Shipping Ltd.,TIMESHI,TIME SHIPPING LTD.,Delisted,Z,10,NA,,
531332,Sterlite Industries (India) Ltd,STRLIND,STRLIND,Delisted,Z,10,NA,,
531333,GARWARE TECHNICAL FIBRES LIMITED,GARWALL,GARWALL,Delisted,Z,10,NA,,
531339,Jaihind Projects Ltd.,JAIHINDPRO,JAIHIND PROJECTS LTD.,Delisted,Z,10,INE343D01010,,2.97
531342,Orbit Polyester Ltd.,ORBITPL,ORBIT POLYESTER LTD.,Delisted,P,10,NA,,
531345,Sunrise Zinc Ltd.,SUNZI,SUNRISE ZINC LTD.,Delisted,P,10,INE541D01019,,
531347,Harshita Ltd.,HARSHIT,HARSHITA LTD.,Delisted,Z,10,NA,,
531348,Moon Drugs Ltd.,MOONDRUG,MOON DRUGS LTD.,Delisted,XD,10,INE444C01018,,3.32
531350,Volga Airtechnics Ltd.,VOLGAAIR,VOLGA AIR TECHNICS LTD.,Delisted,X,10,INE719B01015,,3.21
531351,Shree Rajasthan Texchem Ltd.,SHRAJTX,SHREE RAJASTHAN TEXCHEM LTD.,Delisted,B,10,INE578F01016,,0
531353,M.K.Securities Ltd.,MKSECUR,M.K.SECURITIES LTD.,Delisted,Z,10,NA,,
531354,PNC Capital Trust Ltd.,PNCCAP,PNC CAPITAL TRUST LTD.,Delisted,B,10,INE346C01015,,
531355,Dhanlaxmi Lease Finance Ltd.,DHANLEA,DHANLAXMI LEASE FINANCE LTD.,Delisted,Z,10,NA,,
531356,Cure Spects Lasers Ltd.,CURESPEC,CURE SPECTS LASERS LTD.,Delisted,X,10,INE730B01012,,
531361,E-Metals India Ltd.,EMETALSI,E-METALS INDIA LTD.,Delisted,P,10,,,
531362,Indian Seamless Metal Tubes Limited,ISMTL,INDIAN SEAMLESS METAL TUBES LTD.,Delisted,B,10,INE501B01017,,0
531363,Karur K.C.P. Packkagings Limited,KARURKCP,KARUR K.C.P.PACKKAGINGS LTD.,Delisted,Z,10,INE727F01019,,54.48
531367,Dollex Industries Ltd.,DOLLEX,DOLLEX INDUSTRIES LTD.,Delisted,X,5,INE892A01020,,15.91
531368,Crystal Cable Industries Ltd.,CRYCABL,CRYSTAL CABLE INDUSTRIES LTD.,Delisted,Z,10,NA,,
531369,Wellwin Industry Ltd.,WELLWININD,WELLWIN INDUSTRY LTD.,Delisted,T,10,INE752A01018,,11.16
531372,Biowin Pharma (India) Ltd.,BIOWIN,BIOWIN PHARMA (INDIA) LTD.,Delisted,XD,10,INE244D01010,,
531374,SAAG RR Infra Ltd.,SAAGRR,SAAG RR INFRA LTD.,Delisted,XT,10,INE396G01011,,2.13
531376,Cherry Fashions Ltd.,CHERYFS,CHERRY FASHIONS LTD.,Delisted,Z,10,NA,,
531378,Thana Electric Supply Co. Ltd.,THANAEL,THANAEL,Delisted,Z,10,,,
531379,Avi Export (India) Ltd,AVIEXPODM,AVI EXPORT (INDIA) LTD.,Delisted,Z,10,NA,,
531382,Jayavant Products Limited,JAVNTPR,JAYAVANT PRODUCTS LTD.,Delisted,Z,10,INE364H01017,,13.99
531384,North Star Gems (India) Ltd.,NORSTGM,NORTH STAR GEMS (INDIA) LTD.,Delisted,Z,10,NA,,
531385,SPML Infra Limited,SUBRP,SUBRP,Delisted,Z,10,,,0
531386,Fluidclean Industries (India) Ltd,FLCLENT,FLUIDCLEAN INDUSTRIES (INDIA) LTD.,Delisted,Z,10,NA,,
531389,Shree Benzophen Industries Ltd.,SHBENZO,SHREE BENZOPHEN INDUSTRIES LTD.,Delisted,P,10,,,
531391,Ratnabali Capital Markets ltd.,RATNABAL,RATNABALI CAPITAL MARKETS LTD.,Delisted,B,10,INE050D01011,,61.68
531393,Krystal Knitwear Ltd.,KRYKNIT,KRYSTAL KNITWEAR LTD.,Delisted,Z,10,NA,,
531401,Khodiyar Industries ltd.,KHODIYAR,KHODIYAR INDUSTRIES LTD.,Delisted,XT,10,INE843C01011,,1.39
531403,LWS Knitwear Ltd,LWSNITW,LWSNITW,Delisted,Z,10,NA,,
531405,Sugam Agro-Tech ltd.,SUGAT,SUGAM AGRO-TECH LTD.,Delisted,P,10,INE068E01011,,
531407,Hallmark Drugs & Chemicals ltd.,HAMARDG,HALLMARK DRUGS & CHEMICALS LTD.,Delisted,Z,10,NA,,
531408,Parmax Pharma Ltd.,PARMXPH,PARMAX PHARMA LTD.,Delisted,Z,10,NA,,
531414,M.S. Investments ltd.,MSINVES,M.S.INVESTMENTS LTD.,Delisted,Z,10,NA,,
531415,NRS Textile Mills Ltd.,NRSTEXT,NRS TEXTILE MILLS LTD.,Delisted,Z,10,NA,,
531418,Systel Infotech Ltd.,SYSTELIN,SYSTEL INFOTECH LTD.,Delisted,X,1,INE919E01023,,1.95
531421,Iggi Highway Motels Ltd.,IGHIGHM,IGGI HIGHWAY MOTELS LTD.,Delisted,Z,10,NA,,
531422,Kesari Printers Ltd.,KESPRINT,KESARI PRINTERS LTD.,Delisted,Z,10,NA,,
531423,Natural Biocon (India) Ltd.,NATUBIO,NATURAL BIOCON (INDIA) LTD.,Delisted,Z,10,NA,,
531424,Ideal Hotels & Industries Ltd.,IDHOTIN,IDEAL HOTELS & INDUSTRIES LTD.,Delisted,P,10,NA,,
531425,Maruti Cotex Ltd.,MRCOTEX,MARUTI COTEX LTD.,Delisted,Z,10,NA,,
531428,Birmingham Thermotech Ltd.,BIRMT,BIRMINGHAM THERMOTECH LTD.,Delisted,Z,10,INE782B01013,,0.37
531430,Southern Greenfields Ltd.,STGRFLD,STGRFLD,Delisted,Z,10,NA,,
531434,Indu Nissan Oxo-Chemical Industries,INDOXOC,INDOXOC,Delisted,Z,10,NA,,
531435,Lime Chemicals Ltd.,LIMCHEM,LIMCHEM,Delisted,Z,10,NA,,
531438,Crystal Agritech Ltd.,CRYAGRI,CRYSTAL AGRITECH LTD.,Delisted,Z,10,NA,,
531440,Pan Drugs Ltd.,PANDRUG,PAN DRUGS LTD.,Delisted,P,10,NA,,0.64
531442,Amar Alcoholi Ltd.,AMRALCO,AMAR ALCOHOLI LTD.,Delisted,Z,10,NA,,
531443,Tamarai Mills Ltd.,TAMRMIL,TAMARAI MILLS LTD.,Delisted,P,10,NA,,
531445,Kedia Continental Ltd.,KEDICON,KEDIA CONTINENTAL LTD.,Delisted,Z,10,NA,,
531447,Rockon Enterprises Limited,ROCKONENT,Rockon Enterprises Ltd,Delisted,X,10,INE644B01049,,1.04
531450,Summit Securities Limited,KECITRL-B,KECITRL-B,Delisted,Z,10,NA,,
531451,Happy Home Profin Ltd.,HAPPYHMDM,HAPPY HOME PROFIN LTD.,Delisted,Z,10,,,
531455,Prakash Fotran Softech Ltd,PRFOTRN,PRAKASH FOTRAN SOFTECH LTD.,Delisted,P,10,NA,,
531459,Ventron Polymers Ltd.,VENTRON,VENTRON POLYMERS LTD.,Delisted,XD,10,INE316C01018,,0.57
531461,Suvarna Apparel And Fashion Exports,SUAPARL,SUVARNA APPAREL AND FASHION EXPORTS LTD.,Delisted,Z,10,NA,,
531462,Bhagwandas Auto Finance Ltd.,BHAAF,BHAGWANDAS AUTO FINANCE LTD.,Delisted,Z,10,INE134D01013,,
531464,Ispat Profile India Ltd,ISPATPROF,ISPAT PROFILES INDIA LTD.,Delisted,X,10,INE798A01011,,6.81
531466,Fernhill Industries Ltd.,FERNHIL,FERNHILL INDUSTRIES LTD.,Delisted,P,10,NA,,
531468,Prudential Stock Broking Services L,PRSBS,PRUDENTIAL STOCK BROKING SERVICES LTD.,Delisted,Z,10,INE049D01013,,
531469,V.R.Mathur Mass Communications Ltd.,VMATHUR,V.R.MATHUR MASS COMMUNICATIONS LTD.,Delisted,Z,10,NA,,
531470,Emporis Projects Limited,EMPORIS,Emporis Projects Limited,Delisted,XT,10,INE742D01013,,4.22
531473,Cethar Industries Ltd.,CETHARI,CETHAR INDUSTRIES LTD.,Delisted,P,10,NA,,
531474,Computer Skill Ltd.,COMPSKIL,COMPUTERSKILL LTD.,Delisted,XD,10,INE127C01019,,2.26
531475,Kamper Concast Ltd.,KAMPECO,KAMPER CONCAST LTD.,Delisted,P,10,NA,,
531476,Kanan Steels Ltd.,KANSTEL,KANAN STEELS LTD.,Delisted,Z,10,NA,,
531477,Goa Fruit Specialities Ltd.,GOAFRUT,GOA FRUIT SPECIALITIES LTD.,Delisted,P,10,NA,,
531478,Esskay Telecom Ltd.,ESSKAY,ESSKAY TELECOM LTD.,Delisted,XD,10,INE913C01012,,1.72
531480,Danin Leathers Ltd.,DANINLT,DANIN LEATHERS LTD.,Delisted,Z,10,NA,,
531481,Beta-Kappa Investments Ltd.,BETKAPA,BETA-KAPPA INVESTMENTS LTD.,Delisted,ZP,10,INE367F01014,,21.75
531482,Shree Yaax Pharma And Cosmetics Ltd,SHYAAXPH,SHREE YAAX PHARMA & COSMETICS LTD.,Delisted,XD,10,INE325F01012,,0.83
531483,Virtual Industries Ltd.,VIRTIND,VIRTUAL INDUSTRIES LTD.,Delisted,P,10,,,
531485,Hitkari China Ltd.,HITKARICH,HITKARI CHINA LTD.,Delisted,XD,10,INE839D01017,,1.7
531487,Shree Neelachal Laboratories Ltd.,SNEEL,SHREE NEELACHAL LABORATORIES LTD.,Delisted,Z,10,INE694B01010,,
531488,Sanyo Impex Ltd.,SANIM,SANYO IMPEX LTD.,Delisted,Z,1,INE905A01020,,0.74
531490,Mandovi Pellets Ltd.,MANPELE,MANPELE,Delisted,Z,10,NA,,
531491,BOB Growth '95 [Unit of BOB],BGROWTHDM,BOB GROWTH '95,Delisted,Z,10,NA,,
531492,Pentasoft Technologies Ltd.,PENTASOFTTE,PENTASOFT TECHNOLOGIES LTD.,Delisted,B,10,INE408A01017,,0
531493,Maxworth Country (India) LTd.,MAXCOUN,MAXWORTH COUNTRY (INDIA) LTD.,Delisted,Z,10,NA,,
531498,Classic Filaments ltd.,CLFILAM,CLASSIC FILAMENTS LTD.,Delisted,Z,10,NA,,
531501,Indeen Alloys ltd.,INDENAL,INDEEN ALLOYS LTD.,Delisted,Z,10,NA,,
531504,Great Western Industries Ltd.,GRWESIN,GREAT WESTERN INDUSTRIES LTD.,Delisted,P,10,NA,,
531507,SOM Phytopharma (I) Ltd.,SOMPHYT,SOM PHYTOPHARMA (I) LTD.,Delisted,Z,10,NA,,
531510,Lintas Mercantile Ltd.,LINTAS,LINTAS MERCANTILE LTD.,Delisted,XD,10,INE702D01017,,
531511,Nevtia Spinners Ltd.,NEVTIAS,NEVTIA SPINNERS LTD.,Delisted,Z,10,NA,,
531513,Arihant Classic Finance Ltd.,ARIHCLAF,ARIHANT CLASSIC FINANCE LTD.,Delisted,B,10,INE763C01011,,
531514,Aasheesh Securities Ltd.,AASHEESH,AASHEESH SECURITIES LTD.,Delisted,X,10,INE174C01011,,0.42
531516,Emkay Industries Ltd.,EMKAYIN,EMKAY INDUSTRIES LTD.,Delisted,P,10,NA,,
531520,Pan India Resorts & Land Developmen,PANIND,PAN INDIA RESORT & LAND DEVELOPMENT LTD.,Delisted,XD,10,INE381D01010,,0.16
531522,Rasoya Proteins Ltd.,RASOYPR,RASOYA PROTEINS LTD.,Delisted,Z,1,INE904G01038,,27.34
531523,Pal-Peugeot Ltd.,PALPEUG,PAL-PEUGEOT LTD.,Delisted,Z,10,NA,,
531526,Radiant Rotogravure Ltd.,RADRO,RADIANT ROTOGRAVURE LTD.,Delisted,P,10,INE864C01017,,
531527,Lloyd Rockfibres Ltd.,LLORF,LLOYD ROCKFIBRES LTD.,Delisted,P,10,INE640D01019,,
531528,Maars Software International Ltd.,MAARSOFTW,MAARS SOFTWARE INTERNATIONAL LTD.,Delisted,XT,10,INE390A01017,,3.87
531532,Glory Chemicals Ltd.,GLORYCH,GLORY CHEMICALS LTD.,Delisted,Z,10,NA,,
531534,American Remidies Ltd.,AMEREDM,AMERICAN REMEDIES LTD.,Delisted,B,10,INE315A01014,,0
531535,Canvay Chemicals Ltd.,CANVYCH,CANVAY CHEMICALS LTD.,Delisted,P,10,,,
531538,Shayona Petrochem Ltd.,SHAYONA,SHAYONA PETROCHEM LTD.,Delisted,X,10,INE627B01010,,
531544,Vertex Spinning Limited,VERTEXSPG,VERTEX SPINNING LTD.,Delisted,Z,10,INE863F01038,,32.65
531545,"Suraj Stone Corporation Ltd,",SURSTON,SURAJ STONE CORPORATION LTD.,Delisted,Z,10,INE272F01016,,
531546,Walvekar Farms & Food Products Ltd.,WALFARM,WALVEKAR FARMS & FOOD PRODUCTS LTD.,Delisted,Z,10,NA,,
531549,Agrimas Chemicals Ltd.,AGRIMAS,AGRIMAS CHEMICALS LTD.,Delisted,Z,10,NA,,
531551,Intercorp Industries Ltd.,INCORPI,INTERCORP INDUSTRIES LTD.,Delisted,ZP,10,NA,,2.13
531554,Top Telemedia Ltd.,TOPTELE,TOP TELEMEDIA LTD.,Delisted,XD,10,INE632B01036,,1
531555,Kamini Ispat Ltd.,KAMINIS,KAMINI ISPAT LTD.,Delisted,Z,10,NA,,
531558,Bharat Forge Ltd,BHARFOR,BHARFOR,Delisted,Z,10,NA,,0
531559,Federal Bank Ltd.,FEDERBK,FEDERBK,Delisted,Z,10,NA,,
531561,Akash Housing Ltd.,AKASHSG,AKASH HOUSING LTD.,Delisted,Z,10,NA,,
531563,Pam Raffia Ltd.,PAMRAFI,PAM RAFFIA LTD.,Delisted,Z,10,NA,,
531564,Welcome Coir Industries Ltd.,WELCO,WELCOME COIR INDUSTRIES LTD.,Delisted,Z,10,INE818C01013,,
531566,Lilac Power Ltd.,LILACPW,LILAC POWER LTD.,Delisted,Z,10,NA,,
531567,Vizar Agrochemicals Ltd.,VIZARAG,VIZAR AGROCHEMICALS LTD.,Delisted,Z,10,NA,,
531571,Plus Finance Ltd.,PLUSFIN,PLUS FINANCE LTD.,Delisted,P,10,,,
531573,Crester Securities Ltd.,CRESTER,CRESTER SECURITIES LTD.,Delisted,Z,10,NA,,
531575,HPM Industries Ltd.,HPMINDL,HPM INDUSTRIES LTD.,Delisted,Z,10,NA,,
531576,Mehta Caplease Ltd.,MTCAPLS,MEHTA CAPLEASE LTD.,Delisted,Z,10,NA,,
531579,Kemicare Products Ltd.,KEMICARE,KEMICARE PRODUCTS LTD.,Delisted,B,10,INE784C01017,,
531584,Marson's Textiles Ltd.,MARTEXT,MARSON'S TEXTILES LTD.,Delisted,Z,10,NA,,
531587,Knitworth Exports Ltd.,KNIWE,KNITWORTH EXPORTS LTD.,Delisted,Z,10,INE171C01017,,
531588,Aditya International Ltd.,ADITYAIN,ADITYA INTERNATIONAL LTD.,Delisted,B,10,INE908B01014,,0
531589,Genesis Developers & Resorts Ltd.,GEDEVEL,GENESIS DEVELOPERS & RESORTS LTD.,Delisted,Z,10,NA,,
531590,Bilpower Ltd.,BILPOWER,BILPOWER LTD.,Delisted,Z,10,INE952D01018,,1.18
531593,Arochem Silvassa Ltd.,AROCSIL,AROCHEM SILVASSA LTD.,Delisted,P,10,NA,,
531596,Vishal Agritech India Ltd.,VISALAG,VISHAL AGRITECH INDIA LTD.,Delisted,Z,10,NA,,
531601,GCV Services Limited,GCVSERV,GCV Services Limited,Delisted,XT,1,INE236B01036,,6.02
531603,Sawaca Communication ltd.,SAWACA,SAWACA COMMUNICATION LTD.,Delisted,XD,10,INE185B01019,,0.3
531604,Sri Skandan Industries Ltd.,SRIKAND,SRI SKANDAN INDUSTRIES LTD.,Delisted,P,10,NA,,
531605,Lloyd Cements Ltd.,LLOYDCE,LLOYD CEMENTS LTD.,Delisted,Z,10,NA,,
531606,ICP Securities Ltd.,ICPSECL,ICP SECURITIES LTD.,Delisted,Z,10,NA,,
531607,MFL Housing Finance Ltd.,MFLHF,MFL HOUSING FINANCE LTD.,Delisted,Z,10,INE574C01012,,
531614,Micron Chemicals Ltd.,MICRONC,MICRON CHEMICALS LTD.,Delisted,Z,10,NA,,
531617,Osian Industries ltd.,OSIAIND,OSIAN INDUSTRIES LTD.,Delisted,XT,10,INE634M01013,,0.83
531618,Maral Finance Ltd.,MARALFN,MARAL FINANCE LTD.,Delisted,Z,10,NA,,
531620,Energy Products (India) Ltd.,ENEPRO,ENERGY PRODUCTS (INDIA) LTD.,Delisted,X,10,INE718D01013,,
531623,Jyoti Poly-Vinyl Ltd.,JYOTPOL,JYOTI POLY VINYL LTD.,Delisted,P,10,NA,,
531627,Raghava Estates and Properties Ltd,RAGHAVAEPL,Raghava Estates and Properties Ltd,Delisted,ZP,10,INE348J01016,,5.69
531629,Rich Gold Finance And Securities Lt,RICHF,RICH GOLD FINANCE AND SECURITIES LTD.,Delisted,Z,10,INE885D01010,,
